x,y,label,ood_score,pic_name
8.862661,-0.0851,0,0.109272,lll1591.jpg
15.193554,0.088561,0,0.088776,lll1550.jpg
11.792172,0.105163,0,0.256728,lll3273.jpg
12.971122,0.121433,0,0.130945,lll3111.jpg
10.714032,-0.013547,0,0.168443,lll10.jpg
8.702936,-0.062324,0,0.173186,lll1883.jpg
7.210369,-0.026605,0,0.392727,lll2411.jpg
9.387206,-0.04381,0,0.106624,lll280.jpg
15.685694,0.089769,0,0.045748,lll3133.jpg
15.474541,0.101649,0,0.007274,lll3251.jpg
11.269403,0.020713,0,0.090516,lll90.jpg
12.848034,0.115069,0,0.238037,lll3221.jpg
12.357112,0.102459,0,0.332647,lll73.jpg
11.922358,0.044264,0,0.116363,lll2460.jpg
11.95671,0.055244,0,0.134106,lll2850.jpg
6.546917,-0.100001,0,0.556849,lll3013.jpg
10.031877,-0.010316,0,0.519151,lll2890.jpg
6.718563,-0.119575,0,0.270188,lll2461.jpg
10.386813,0.001662,0,0.102627,lll1300.jpg
8.845722,-0.06592,0,0.205562,lll62.jpg
8.996073,-0.07323,0,0.109403,lll1561.jpg
15.047812,0.130293,0,0.109558,lll3054.jpg
9.966485,-0.040933,0,0.397569,lll13084.jpg
9.966485,-0.040933,0,0.397569,lll3084.jpg
7.523462,-0.109188,0,0.273198,lll153.jpg
14.640594,0.166077,0,0.368153,lll13063.jpg
9.253683,-0.065568,0,0.555926,lll2413.jpg
8.176461,-0.062692,0,0.47651,lll243.jpg
6.066718,-0.091194,0,0.604732,lll3113.jpg
7.120835,-0.124943,0,0.236677,lll151.jpg
15.101348,0.134202,0,0.050471,lll1521.jpg
5.790955,-0.161279,0,0.429434,lll1560.jpg
6.651876,-0.132731,0,0.316555,lll1570.jpg
11.726571,-0.035409,0,0.21569,lll2863.jpg
11.104839,-0.000031,0,0.456657,lll3284.jpg
15.257254,0.152308,0,0.066691,lll2153.jpg
5.04326,-0.137436,0,0.606947,lll1851.jpg
9.348399,-0.012212,0,0.054079,lll92.jpg
15.091583,0.172319,0,0.07058,lll2814.jpg
11.01384,0.034768,0,0.055521,lll3253.jpg
7.054914,-0.136951,0,0.254249,lll1522.jpg
11.838851,0.084008,0,0.062634,lll3240.jpg
5.563721,-0.122748,0,0.534529,lll1874.jpg
11.370506,0.058835,0,0.056564,lll23.jpg
12.035119,0.103236,0,0.141255,lll3211.jpg
12.344047,0.065378,0,0.384335,lll3091.jpg
11.084183,0.033141,0,0.080067,lll3171.jpg
13.419079,0.146538,0,0.083608,lll2130.jpg
3.404019,-0.062334,0,0.676447,lll1572.jpg
14.8887,0.166875,0,0.316516,lll3293.jpg
15.923731,0.051255,0,0.029832,lll1843.jpg
9.066592,-0.042096,0,0.058426,lll1890.jpg
10.534296,0.013817,0,0.488601,lll2812.jpg
7.985046,-0.09231,0,0.122997,lll2494.jpg
12.111019,0.048478,0,0.09068,lll3290.jpg
8.784928,-0.065743,0,0.169966,lll2444.jpg
15.008423,0.133596,0,0.136417,lll2430.jpg
12.305372,0.049455,0,0.372317,lll3191.jpg
11.229807,0.023285,0,0.157486,lll3124.jpg
8.726912,-0.081493,0,0.458315,lll213.jpg
7.173203,-0.118425,0,0.392788,lll2170.jpg
10.374263,-0.018664,0,0.227941,lll2810.jpg
4.144697,-0.076841,0,0.667449,lll1824.jpg
10.316691,-0.01461,0,0.089073,lll3061.jpg
7.183327,-0.120809,0,0.32286,lll1860.jpg
12.940561,0.136318,0,0.185852,lll3173.jpg
5.113714,-0.086338,0,0.629444,lll1574.jpg
6.593772,-0.152765,0,0.318481,lll1831.jpg
12.885723,0.123926,0,0.327611,lll3230.jpg
15.619457,0.136584,0,0.08776,lll3254.jpg
15.710853,0.157271,0,0.093107,lll44.jpg
13.670671,0.137295,0,0.218515,lll41.jpg
10.856466,-0.00341,0,0.09077,lll3090.jpg
10.995736,0.011111,0,0.144794,lll3224.jpg
11.286725,0.046999,0,0.401031,lll3112.jpg
8.684088,-0.082301,0,0.122586,lll2422.jpg
8.616438,-0.044831,0,0.163808,lll13032.jpg
9.929145,-0.036687,0,0.169738,lll1581.jpg
8.834477,-0.06195,0,0.179538,lll3062.jpg
9.588365,-0.049652,0,0.098583,lll2191.jpg
9.324246,-0.012207,0,0.054612,lll13092.jpg
12.127625,0.078406,0,0.193009,lll3021.jpg
10.421365,-0.006296,0,0.102669,lll2472.jpg
7.390697,-0.134259,0,0.161724,lll150.jpg
11.294707,0.035449,0,0.115583,lll3243.jpg
11.902944,0.041635,0,0.059878,lll311.jpg
11.389231,0.05344,0,0.075037,lll3271.jpg
9.838926,-0.002595,0,0.052923,lll244.jpg
10.946412,0.012972,0,0.157276,lll2843.jpg
6.469762,-0.082272,0,0.29814,lll1514.jpg
15.445809,0.097614,0,0.029377,lll2143.jpg
7.080956,-0.083266,0,0.436687,lll32.jpg
6.781964,-0.152689,0,0.274661,lll1832.jpg
12.863259,-0.011075,0,0.097597,lll3282.jpg
7.592122,-0.077001,0,0.172219,lll1814.jpg
13.919659,0.154336,0,0.021625,lll3020.jpg
8.811276,-0.070706,0,0.207177,lll2192.jpg
15.438912,0.087208,0,0.064889,lll1530.jpg
10.976246,0.01719,0,0.142552,lll3143.jpg
3.040045,-0.106363,0,0.689406,lll1542.jpg
15.031582,0.191754,0,0.063111,lll2872.jpg
13.166023,0.110202,0,0.087906,lll2822.jpg
11.39014,0.038919,0,0.084844,lll2874.jpg
10.3094,-0.010917,0,0.451258,lll313.jpg
7.22794,-0.121154,0,0.182759,lll1583.jpg
7.605902,-0.116227,0,0.136041,lll3280.jpg
7.451226,-0.104142,0,0.319201,lll3174.jpg
7.710965,-0.060124,0,0.178105,lll282.jpg
9.788193,-0.001856,0,0.053278,lll214.jpg
10.946824,0.016688,0,0.322989,lll3212.jpg
9.168183,-0.061692,0,0.167333,lll211.jpg
12.256593,-0.050923,0,0.099364,lll3082.jpg
9.168372,-0.055908,0,0.139985,lll3134.jpg
6.320141,-0.137513,0,0.46522,lll1870.jpg
7.807997,-0.103629,0,0.144595,lll2834.jpg
12.397354,0.037871,0,0.19059,lll3110.jpg
15.933167,0.081725,0,0.058452,lll13033.jpg
9.907169,-0.019042,0,0.172131,lll212.jpg
11.452332,0.04009,0,0.611926,lll3294.jpg
8.777449,-0.080428,0,0.22075,lll1864.jpg
10.464468,0.007211,0,0.053664,lll2152.jpg
9.782345,-0.00294,0,0.053512,lll2123.jpg
8.574183,-0.060621,0,0.121494,lll1520.jpg
8.356621,-0.07114,0,0.493624,lll1592.jpg
10.617333,0.007353,0,0.452155,lll3012.jpg
14.603643,0.142137,0,0.151611,lll3042.jpg
12.154804,0.051674,0,0.093778,lll13052.jpg
15.242584,0.195578,0,0.100724,lll2844.jpg
13.335606,0.113914,0,0.105367,lll3011.jpg
9.438927,-0.007484,0,0.05353,lll3192.jpg
8.967667,-0.070006,0,0.172692,lll241.jpg
12.210793,-0.042834,0,0.1009,lll3182.jpg
6.389097,-0.122839,0,0.483844,lll2151.jpg
14.805245,0.13679,0,0.055923,lll2831.jpg
15.19123,0.14797,0,0.070849,lll3214.jpg
7.422262,-0.11423,0,0.174552,lll2492.jpg
10.415359,-0.006707,0,0.08148,lll310.jpg
8.894461,-0.075073,0,0.1558,lll3234.jpg
6.065768,-0.140514,0,0.342982,lll1862.jpg
14.848026,0.165474,0,0.126337,lll3142.jpg
11.719463,0.045691,0,0.090759,lll3152.jpg
7.703101,-0.097054,0,0.302313,lll3274.jpg
7.396267,-0.125851,0,0.227083,lll2132.jpg
9.409399,-0.007791,0,0.053319,lll3183.jpg
7.000165,-0.116267,0,0.349412,lll13074.jpg
10.791731,0.013989,0,0.127604,lll2861.jpg
11.432179,0.029365,0,0.077716,lll2880.jpg
8.249471,-0.092291,0,0.150815,lll1822.jpg
7.189808,-0.050122,0,0.451594,lll1811.jpg
11.242958,0.058851,0,0.060613,lll2840.jpg
9.356363,-0.050227,0,0.127139,lll3164.jpg
6.753197,-0.135107,0,0.49374,lll1580.jpg
6.474872,-0.141384,0,0.273695,lll2881.jpg
9.390114,-0.007413,0,0.053587,lll2884.jpg
8.528444,-0.071015,0,0.49795,lll1863.jpg
10.592666,0.022822,0,0.467175,lll2433.jpg
10.70194,0.019844,0,0.58978,lll81.jpg
11.49692,0.065186,0,0.31829,lll3260.jpg
14.290039,0.134387,0,0.021321,lll3120.jpg
15.930259,0.130343,0,0.007454,lll51.jpg
10.858757,0.012338,0,0.106661,lll2462.jpg
9.098557,-0.05935,0,0.169807,lll34.jpg
10.925133,0.028326,0,0.087559,lll3071.jpg
12.529243,0.08441,0,0.082573,lll52.jpg
8.78227,-0.051083,0,0.069686,lll2493.jpg
12.355115,0.104711,0,0.063925,lll40.jpg
14.876394,0.170122,0,0.102509,lll1853.jpg
7.389148,-0.055779,0,0.548563,lll2172.jpg
7.314033,-0.117384,0,0.316423,lll74.jpg
11.63779,0.032962,0,0.088742,lll281.jpg
14.83664,0.155846,0,0.042519,lll3072.jpg
12.128462,0.094524,0,0.336178,lll30.jpg
11.3375,0.054255,0,0.056393,lll3123.jpg
9.307623,-0.03203,0,0.057168,lll2182.jpg
12.754988,0.11599,0,0.259565,lll21.jpg
6.848952,-0.117795,0,0.257015,lll2162.jpg
14.393224,0.153904,0,0.096494,lll3242.jpg
15.289982,0.115024,0,0.040222,lll1543.jpg
8.65828,-0.054952,0,0.375326,lll2180.jpg
9.627159,-0.011495,0,0.054572,lll324.jpg
9.154639,-0.015912,0,0.17493,lll322.jpg
7.149935,-0.111873,0,0.409614,lll1540.jpg
14.682111,0.07867,0,0.065985,lll3031.jpg
8.630994,-0.062494,0,0.165739,lll1873.jpg
15.121419,0.155863,0,0.099342,lll3154.jpg
13.941986,0.132971,0,0.342719,lll3093.jpg
9.353328,-0.009481,0,0.053759,lll13083.jpg
16.096197,0.123906,0,0.100026,lll1534.jpg
10.316691,-0.01461,0,0.089073,lll13061.jpg
9.486895,-0.034848,0,0.128181,lll3264.jpg
15.24169,0.140825,0,0.157436,lll2134.jpg
11.421633,0.035683,0,0.074854,lll13070.jpg
12.896549,0.119308,0,0.548068,lll1810.jpg
11.939975,0.037096,0,0.070119,lll1301.jpg
8.834477,-0.06195,0,0.179538,lll13062.jpg
13.072295,0.094154,0,0.085802,lll3122.jpg
9.838617,-0.02592,0,0.130919,lll2173.jpg
7.435974,-0.053132,0,0.322029,lll2183.jpg
10.925133,0.028326,0,0.087559,lll13071.jpg
8.378351,-0.086104,0,0.211267,lll3162.jpg
12.256593,-0.050923,0,0.099364,lll13082.jpg
13.145943,-0.017021,0,0.095927,lll82.jpg
9.708399,-0.004301,0,0.053842,lll184.jpg
10.560897,-0.011292,0,0.067541,lll3261.jpg
15.711037,0.190589,0,0.081986,lll3014.jpg
8.252457,-0.093646,0,0.122229,lll1894.jpg
12.006683,0.118601,0,0.225346,lll13030.jpg
11.124773,0.039622,0,0.053529,lll3053.jpg
9.117605,-0.05323,0,0.527561,lll1840.jpg
7.386846,-0.117111,0,0.365057,lll2853.jpg
10.743256,0.003669,0,0.093794,lll2491.jpg
11.57138,0.062375,0,0.056406,lll3223.jpg
14.83664,0.155846,0,0.042519,lll13072.jpg
14.651103,0.091772,0,0.135308,lll2841.jpg
15.09551,0.058022,0,0.083596,lll3231.jpg
15.956473,0.109459,0,0.033516,lll3233.jpg
15.199625,0.13909,0,0.079194,lll3114.jpg
14.321494,0.148249,0,0.077157,lll2442.jpg
12.006683,0.118601,0,0.225346,lll3030.jpg
14.667723,0.171599,0,0.021456,lll20.jpg
11.607952,0.105914,0,0.410454,lll2410.jpg
8.389007,-0.058753,0,0.545126,lll2471.jpg
14.83432,0.147325,0,0.134483,lll2443.jpg
10.819608,0.008778,0,0.130614,lll24.jpg
14.388481,0.105664,0,0.153632,lll2842.jpg
14.682111,0.07867,0,0.065985,lll13031.jpg
14.022795,0.15287,0,0.335312,lll3163.jpg
10.046254,-0.025244,0,0.101227,lll210.jpg
9.271534,-0.029284,0,0.055815,lll2483.jpg
11.86047,0.045696,0,0.050903,lll1.jpg
7.525039,-0.116627,0,0.242765,lll2432.jpg
11.757524,0.060919,0,0.054607,lll3250.jpg
9.828,-0.006209,0,0.053619,lll1882.jpg
12.656412,0.108559,0,0.212852,lll3121.jpg
15.227245,0.046737,0,0.102385,lll31.jpg
11.886199,0.06336,0,0.540257,lll94.jpg
7.776145,-0.08033,0,0.253663,lll1573.jpg
10.386813,0.001662,0,0.102627,lll300.jpg
14.693423,0.151466,0,0.007347,lll2851.jpg
14.603643,0.142137,0,0.151611,lll13042.jpg
14.169299,0.158589,0,0.085811,lll1821.jpg
9.811489,-0.001342,0,0.052953,lll1523.jpg
9.389618,-0.009889,0,0.053814,lll3292.jpg
11.128813,0.034216,0,0.478262,lll1303.jpg
5.624727,-0.137031,0,0.483548,lll1524.jpg
10.0046,-0.023431,0,0.07592,lll320.jpg
8.959708,-0.064489,0,0.144105,lll2824.jpg
15.290014,0.068404,0,0.007142,lll3151.jpg
8.258421,-0.089216,0,0.274925,lll2412.jpg
11.35333,0.05028,0,0.055761,lll53.jpg
7.663202,-0.112593,0,0.123565,lll80.jpg
9.422276,-0.025396,0,0.629104,lll2882.jpg
15.618777,0.090725,0,0.081039,lll1850.jpg
7.455806,-0.10356,0,0.221854,lll1594.jpg
7.534363,-0.097172,0,0.2497,lll1564.jpg
11.639432,0.048818,0,0.356236,lll3.jpg
10.244699,-0.018133,0,0.107979,lll2154.jpg
15.155178,0.118249,0,0.033721,lll2470.jpg
12.227528,0.062726,0,0.061366,lll3170.jpg
9.532154,-0.059673,0,0.310121,lll2163.jpg
15.563787,0.10205,0,0.032694,lll1871.jpg
14.771832,0.060168,0,0.073562,lll3131.jpg
7.886232,-0.103676,0,0.232207,lll3262.jpg
10.125148,-0.022846,0,0.51399,lll283.jpg
8.927342,-0.054425,0,0.364955,lll2463.jpg
9.800162,-0.00502,0,0.053467,lll1304.jpg
8.215298,-0.069154,0,0.253474,lll2174.jpg
9.005775,-0.055159,0,0.664542,lll13094.jpg
9.465732,-0.008554,0,0.054028,lll2133.jpg
10.108953,-0.014858,0,0.066939,lll0.jpg
6.498792,-0.124595,0,0.253703,lll1562.jpg
11.741805,0.044031,0,0.06153,lll61.jpg
12.933583,0.089832,0,0.072497,lll3150.jpg
15.933167,0.081725,0,0.058452,lll3033.jpg
10.205292,-0.018835,0,0.162943,lll13024.jpg
13.919659,0.154336,0,0.021625,lll13020.jpg
9.467684,-0.021216,0,0.123369,lll2414.jpg
9.12527,0.006127,0,0.148809,lll1302.jpg
8.552037,-0.071662,0,0.466938,lll183.jpg
9.508442,-0.052685,0,0.129964,lll2122.jpg
11.922787,0.042283,0,0.048236,lll321.jpg
10.844838,-0.013788,0,0.209048,lll13010.jpg
15.163524,0.151754,0,0.108444,lll3244.jpg
7.000165,-0.116267,0,0.349412,lll3074.jpg
8.485485,0.024541,0,0.216285,lll2.jpg
8.750886,-0.060701,0,0.127714,lll3064.jpg
12.780061,0.11651,0,0.301308,lll3130.jpg
11.506133,0.046194,0,0.387427,lll2451.jpg
15.443118,0.132895,0,0.150245,lll13041.jpg
9.12527,0.006127,0,0.148809,lll302.jpg
10.567378,0.017347,0,0.253573,lll13060.jpg
15.388116,0.09385,0,0.062745,lll1830.jpg
9.160108,-0.032091,0,0.43895,lll2873.jpg
6.616663,-0.115019,0,0.278833,lll2860.jpg
15.432721,0.114948,0,0.025131,lll33.jpg
8.237839,-0.058292,0,0.168085,lll2114.jpg
7.152603,-0.071764,0,0.277425,lll2424.jpg
7.270188,-0.122095,0,0.300471,lll1512.jpg
12.09102,0.074641,0,0.107115,lll43.jpg
9.79257,-0.002881,0,0.05341,lll284.jpg
9.536288,-0.003024,0,0.052428,lll3283.jpg
9.64291,-0.044267,0,0.121878,lll1861.jpg
9.058666,-0.065305,0,0.10163,lll182.jpg
9.922354,-0.002647,0,0.053801,lll1893.jpg
11.867486,0.094201,0,0.137694,lll11.jpg
9.29871,-0.055205,0,0.180225,lll1854.jpg
11.91146,0.079561,0,0.147448,lll2821.jpg
10.567378,0.017347,0,0.253573,lll3060.jpg
15.511731,0.13427,0,0.226249,lll63.jpg
15.443118,0.132895,0,0.150245,lll3041.jpg
7.417249,-0.118143,0,0.351072,lll2454.jpg
7.492085,-0.120648,0,0.158964,lll2484.jpg
9.353328,-0.009481,0,0.053759,lll3083.jpg
8.190584,-0.080689,0,0.305562,lll2854.jpg
8.113077,-0.073954,0,0.230068,lll2473.jpg
15.462779,0.079293,0,0.007157,lll13051.jpg
5.32423,-0.165432,0,0.480194,lll1531.jpg
12.347305,0.035594,0,0.392501,lll91.jpg
9.48735,-0.00868,0,0.054542,lll1533.jpg
12.127625,0.078406,0,0.193009,lll13021.jpg
7.340899,-0.087879,0,0.601536,lll1813.jpg
15.69197,0.152312,0,0.0779,lll54.jpg
10.856466,-0.00341,0,0.09077,lll13090.jpg
11.369082,0.052347,0,0.056526,lll2823.jpg
13.071785,0.104501,0,0.093398,lll13050.jpg
8.276404,-0.097605,0,0.14598,lll152.jpg
7.133672,-0.13912,0,0.173906,lll13080.jpg
13.691247,0.139651,0,0.018585,lll2820.jpg
8.080074,-0.101705,0,0.115047,lll2194.jpg
14.943569,0.148299,0,0.123804,lll13044.jpg
6.452533,-0.105364,0,0.490243,lll2141.jpg
9.896921,0.001058,0,0.052591,lll1823.jpg
13.227398,0.146012,0,0.128109,lll13073.jpg
8.521065,-0.065485,0,0.171125,lll242.jpg
13.326633,0.117615,0,0.084678,lll3022.jpg
14.584229,0.16603,0,0.335033,lll3193.jpg
9.88681,-0.004123,0,0.052546,lll1590.jpg
6.089981,-0.150777,0,0.432175,lll1541.jpg
9.094559,-0.024188,0,0.664357,lll13081.jpg
7.692627,-0.109083,0,0.350409,lll1892.jpg
15.711037,0.190589,0,0.081986,lll13014.jpg
7.419338,-0.119409,0,0.149657,lll3180.jpg
7.312769,-0.125608,0,0.23131,lll1532.jpg
6.982861,-0.089195,0,0.556985,lll3213.jpg
10.971677,-0.032149,0,0.138597,lll2883.jpg
11.124773,0.039622,0,0.053529,lll13053.jpg
9.39091,-0.044107,0,0.424837,lll2112.jpg
11.013381,0.017795,0,0.650541,lll3194.jpg
2.730467,-0.092538,0,0.665627,lll1842.jpg
9.800162,-0.00502,0,0.053467,lll304.jpg
11.845214,0.046889,0,0.053713,lll70.jpg
7.136647,-0.092282,0,0.576698,lll1563.jpg
7.779613,-0.103282,0,0.289964,lll2431.jpg
14.57736,0.156605,0,0.281114,lll93.jpg
9.936702,-0.001286,0,0.053433,lll2193.jpg
9.745626,-0.003151,0,0.052564,lll2184.jpg
6.007877,-0.024701,0,0.492989,lll2124.jpg
8.859552,-0.081435,0,0.100895,lll180.jpg
11.037111,0.017229,0,0.136438,lll3043.jpg
10.572227,0.00123,0,0.091296,lll2453.jpg
14.673781,0.142407,0,0.062682,lll2440.jpg
7.633461,-0.022661,0,0.525313,lll1872.jpg
9.05114,-0.05432,0,0.253444,lll2164.jpg
7.58692,-0.078443,0,0.339996,lll3232.jpg
7.36892,-0.117207,0,0.370009,lll1841.jpg
14.94992,0.189927,0,0.066186,lll2150.jpg
15.364981,0.158378,0,0.159582,lll3141.jpg
11.037111,0.017229,0,0.136438,lll13043.jpg
9.674864,-0.0289,0,0.065891,lll2852.jpg
14.803229,0.097126,0,0.047361,lll72.jpg
11.320517,0.051178,0,0.056384,lll13023.jpg
13.335606,0.113914,0,0.105367,lll13011.jpg
12.356539,0.078321,0,0.081351,lll2871.jpg
9.512369,-0.016791,0,0.055365,lll4.jpg
14.873335,0.182942,0,0.097147,lll1834.jpg
7.133672,-0.13912,0,0.173906,lll3080.jpg
12.008803,0.033945,0,0.373503,lll2892.jpg
6.451993,-0.106813,0,0.446002,lll2813.jpg
9.479604,-0.048923,0,0.129373,lll64.jpg
9.094559,-0.024188,0,0.664357,lll3081.jpg
15.119345,0.176045,0,0.175586,lll3241.jpg
13.100834,0.103557,0,0.091752,lll3222.jpg
11.847345,0.084699,0,0.061667,lll2441.jpg
-9.580888,0.055452,1,0.070102,00000000000000967_0.jpg
1.60851,-0.102141,1,0.693041,00000000000000200_0.jpg
-0.6987,-0.045863,1,0.647835,00000000000000479_0.jpg
6.848633,0.082699,1,0.688288,00000000000000846_0.jpg
-1.973625,-0.005291,1,0.646506,00000000000000172_0.jpg
-10.215646,0.064392,1,0.029008,00000000000000364_0.jpg
-8.133739,0.011626,1,0.122849,00000000000000630_0.jpg
-2.224611,0.069886,1,0.565981,00000000000000935_0.jpg
-6.869967,-0.048735,1,0.497212,00000000000000576_0.jpg
0.106148,-0.020522,1,0.609711,00000000000000604_0.jpg
-2.290626,0.050882,1,0.136082,00000000000000381_0.jpg
4.8764,-0.154629,1,0.667913,00000000000000995_0.jpg
-5.081501,-0.03981,1,0.00342,00000000000000503_0.jpg
2.970952,-0.052845,1,0.693068,00000000000000196_0.jpg
1.888938,0.073142,1,0.480542,00000000000000406_0.jpg
-7.925462,0.002094,1,0.286496,00000000000000400_0.jpg
-2.350745,-0.003794,1,0.356435,00000000000000977_0.jpg
1.772296,-0.025143,1,0.673669,00000000000000086_0.jpg
-7.912882,0.15819,1,0.102381,00000000000000104_0.jpg
-0.315976,-0.007503,1,0.627256,00000000000000731_0.jpg
-6.085318,-0.034632,1,0.056138,00000000000000025_0.jpg
-1.882537,-0.023958,1,0.217516,00000000000000992_0.jpg
-7.006694,0.020845,1,0.000464,00000000000000808_0.jpg
-6.557852,-0.034659,1,0.216676,00000000000000581_0.jpg
2.096237,0.049663,1,0.016147,00000000000000868_0.jpg
